draw,district,total_pop
2234,2,518021
2234,3,479325
2248,1,360071
2248,2,484286
2248,3,479325
2252,1,518021
2252,2,326336
2252,3,479325
2256,1,326336
2256,2,518021
2256,3,479325
2258,1,518021
2258,2,326336
2258,3,479325
2259,1,518021
2259,2,326336
2259,3,479325
2264,1,326336
2264,2,518021
2264,3,479325
2267,1,518021
2267,2,326336
2267,3,479325
2276,1,525391
2276,2,318966
2276,3,479325
2280,1,326336
2280,2,518021
2280,3,479325
2283,1,326336
2283,2,518021
2283,3,479325
2287,1,525391
2287,2,318966
2287,3,479325
2288,1,326336
2288,2,518021
2288,3,479325
2290,1,525391
2290,2,318966
2290,3,479325
2293,1,318966
2293,2,525391
2293,3,479325
2294,1,518021
2294,2,326336
2294,3,479325
2299,1,326336
2299,2,518021
2299,3,479325
2300,1,525391
2300,2,318966
2300,3,479325
2306,1,360071
2306,2,484286
2306,3,479325
2309,1,360071
2309,2,484286
2309,3,479325
2312,1,525391
2312,2,318966
2312,3,479325
2314,1,518021
2314,2,326336
2314,3,479325
2320,1,326336
2320,2,518021
2320,3,479325
2324,1,318966
2324,2,525391
2324,3,479325
2328,1,326336
2328,2,518021
2328,3,479325
2329,1,318966
2329,2,525391
2329,3,479325
2330,1,518021
2330,2,326336
2330,3,479325
2337,1,525391
2337,2,318966
2337,3,479325
2340,1,318966
2340,2,525391
2340,3,479325
2341,1,360071
2341,2,484286
2341,3,479325
2343,1,525391
2343,2,318966
2343,3,479325
2346,1,326336
2346,2,518021
2346,3,479325
2360,1,518021
2360,2,326336
2360,3,479325
2362,1,484286
2362,2,360071
2362,3,479325
2371,1,326336
2371,2,518021
2371,3,479325
2375,1,326336
2375,2,518021
2375,3,479325
2378,1,326336
2378,2,518021
2378,3,479325
2379,1,360071
2379,2,484286
2379,3,479325
2384,1,326336
2384,2,518021
2384,3,479325
2391,1,326336
2391,2,518021
2391,3,479325
2392,1,518021
2392,2,326336
2392,3,479325
2393,1,318966
2393,2,525391
2393,3,479325
2395,1,326336
2395,2,518021
2395,3,479325
2409,1,326336
2409,2,518021
2409,3,479325
2413,1,360071
2413,2,484286
2413,3,479325
2414,1,326336
2414,2,518021
2414,3,479325
2416,1,518021
2416,2,326336
2416,3,479325
2417,1,518021
2417,2,326336
2417,3,479325
2421,1,525391
2421,2,318966
2421,3,479325
2427,1,518021
2427,2,326336
2427,3,479325
2437,1,326336
2437,2,518021
2437,3,479325
2438,1,318966
2438,2,525391
2438,3,479325
2451,1,318966
2451,2,525391
2451,3,479325
2454,1,318966
2454,2,525391
2454,3,479325
2455,1,326336
2455,2,518021
2455,3,479325
2457,1,525391
2457,2,318966
2457,3,479325
2462,1,525391
2462,2,318966
2462,3,479325
2466,1,318966
2466,2,525391
2466,3,479325
2468,1,518021
2468,2,326336
2468,3,479325
2471,1,518021
2471,2,326336
