draw,district,total_pop
3040,1,561107
3040,2,413006
3040,3,353569
3042,1,561107
3042,2,413006
3042,3,353569
3049,1,311925
3049,2,543990
3049,3,471767
3051,1,513386
3051,2,365993
3051,3,448303
3052,1,311925
3052,2,488876
3052,3,526881
3054,1,448303
3054,2,466111
3054,3,413268
3057,1,448303
3057,2,525810
3057,3,353569
3062,1,311925
3062,2,441601
3062,3,574156
3063,1,561107
3063,2,423634
3063,3,342941
3064,1,311925
3064,2,488876
3064,3,526881
3067,1,561107
3067,2,413006
3067,3,353569
3068,1,561107
3068,2,330830
3068,3,435745
3074,1,448303
3074,2,548862
3074,3,330517
3078,1,448303
3078,2,543666
3078,3,335713
3083,1,311925
3083,2,488876
